test for writing sensor data,,,,,,,,,,,,,,,,,,,,,,
Time, omega_x, omega_y, omega_z,cam1_x, cam1_y, cam1_z, cam2_x, cam2_y, cam2_z,g_x, g_y, g_z,true_omega_x, true_omega_y, true_omega_z,true_attitude_x, true_attitude_y, true_attitude_z,bias_err_proposed, attitude_err_proposed,bias_err_mahony, attitude_err_mahony
3.28504,0.00599277,0.0159912,0.00112169,-0.2047,0.118133,0.97167,-0.0211485,0.146837,0.988935,-0.00879201,0.999426,-0.0327144,0.000382,0.000531,0.001191,-104.626,0.514,91.735,0.0409836,0.459445,0.151881,0.448856
3.34026,0.727307,1,1,-0.2047,0.118133,0.97167,-0.0211485,0.146837,0.988935,-0.00940457,0.99944,-0.0320982,-0.00186,-0.00048,-0.000248,-104.627,0.514,91.734,1.55087,0.43211,1.45712,0.412037
3.36897,0.00519339,0.0295808,-0.713531,-0.204667,0.117823,0.971714,-0.0214928,0.146859,0.988924,-0.00896771,0.999492,-0.0305718,0.000959,0.001551,0.00064,-104.627,0.514,91.734,0.753378,0.431476,0.84161,0.402191
3.42492,0.00332815,0.0134599,-0.00140971,-0.204667,0.117823,0.971714,-0.0211485,0.146837,0.988935,-0.0088019,0.999425,-0.0327512,-0.000026,0.000844,0.00051,-104.626,0.515,91.734,0.0447043,0.451817,0.156047,0.413276
3.45009,0.00293922,0.0125377,-0.000458005,-0.204667,0.117823,0.971714,-0.0214709,0.147191,0.988875,-0.0101977,0.999577,-0.0272278,-0.000731,-0.000532,-0.000591,-104.626,0.514,91.735,0.0426981,0.45329,0.154194,0.416111
3.51824,0.00256585,0.0112688,0.000583531,-0.204259,0.118159,0.97176,-0.0214928,0.146859,0.988924,-0.0114246,0.999547,-0.0278474,-0.001237,0.000841,0.001175,-104.625,0.515,91.733,0.0444085,0.462241,0.156147,0.430504
3.57693,0.0015679,0.0110739,0.00273452,-0.204259,0.118159,0.97176,-0.0211485,0.146837,0.988935,-0.0086633,0.999541,-0.0290475,-0.000563,0.000099,-0.000124,-104.627,0.516,91.732,0.0407797,0.465086,0.152393,0.439579
3.59447,0.00163309,0.0102472,0.00262514,-0.204667,0.117823,0.971714,-0.0211485,0.146837,0.988935,-0.00960235,0.999462,-0.0313609,0.00098,-0.000534,0.000387,-104.627,0.517,91.732,0.0412731,0.466863,0.1527,0.442952
3.65458,0.00169566,0.00945362,0.00213643,-0.204259,0.118159,0.97176,-0.0214928,0.146859,0.988924,-0.0089985,0.999549,-0.0286316,-0.000305,-0.000456,0.000326,-104.631,0.518,91.733,0.041923,0.46535,0.152561,0.448069
3.70952,0.00431378,0.0131683,0.00205097,-0.204667,0.117823,0.971714,-0.0211485,0.146837,0.988935,-0.011831,0.999516,-0.0287616,-0.00155,0.000983,-0.001305,-104.629,0.518,91.733,0.0399623,0.466869,0.149085,0.453617
