test for writing sensor data,,,,,,,,,,,,,,,,,,,,,,
Time, omega_x, omega_y, omega_z,cam1_x, cam1_y, cam1_z, cam2_x, cam2_y, cam2_z,g_x, g_y, g_z,true_omega_x, true_omega_y, true_omega_z,true_attitude_x, true_attitude_y, true_attitude_z,bias_err_proposed, attitude_err_proposed,bias_err_mahony, attitude_err_mahony
4.90595,-0.00218875,0.00707454,8.40239E-05,-0.346755,0.116125,0.930739,-0.163013,0.148027,0.975456,-0.0209502,0.99958,-0.0200304,0.000405,0.001256,-0.00001,1.663,1.188,91.169,0.0505422,0.0657741,0.0793725,0.0692267
4.96704,0.00109635,0.00244289,0.00161549,-0.346755,0.116125,0.930739,-0.163013,0.148027,0.975456,-0.0171705,0.999668,-0.0192146,0.000131,0.000153,-0.0008,1.666,1.19,91.169,0.0510976,0.069463,0.079702,0.0724761
5.03041,0.000796694,0.00208937,-0.000111859,-0.34703,0.116171,0.930631,-0.163013,0.148027,0.975456,-0.021233,0.999582,-0.0195997,0.000385,0.001192,0.000771,1.664,1.188,91.17,0.0524055,0.0656356,0.080632,0.0688458
5.09277,-0.000386292,0.00520334,0.00628772,-0.346755,0.116125,0.930739,-0.163013,0.148027,0.975456,-0.0187898,0.999639,-0.0191983,-0.000885,0.000927,0.000107,1.663,1.185,91.171,0.0491439,0.0632732,0.0757194,0.0666851
5.15374,-0.00164986,0.00115815,-0.00419595,-0.34703,0.116171,0.930631,-0.163013,0.148027,0.975456,-0.023047,0.999487,-0.0222312,-0.000152,-0.000002,0.000189,1.665,1.185,91.171,0.0529621,0.0670114,0.079839,0.0701535
5.22054,0.002509,0.00673951,0.00223908,-0.346755,0.116125,0.930739,-0.163013,0.148027,0.975456,-0.019806,0.999589,-0.0207248,0.000943,0.001551,0.002016,1.667,1.185,91.173,0.0471649,0.0667543,0.0731418,0.0700194
5.28269,0.000745912,0.0045514,0.000742598,-0.346755,0.116125,0.930739,-0.163013,0.148027,0.975456,-0.0224104,0.999566,-0.0191358,0.000753,0.000039,0.000776,1.668,1.186,91.172,0.0483372,0.0685013,0.073575,0.0718565
5.34681,0.000971879,0.00219501,0.00160821,-0.347051,0.115982,0.930647,-0.163013,0.148027,0.975456,-0.0228931,0.999529,-0.0204403,-0.000172,0.001298,-0.000171,1.669,1.186,91.171,0.0504075,0.0716132,0.0751639,0.0748554
5.41189,0.00131671,0.00543266,0.00141598,-0.34703,0.116171,0.930631,-0.163013,0.148027,0.975456,-0.021058,0.999541,-0.0217736,0.001831,-0.000286,-0.000259,1.67,1.185,91.173,0.0469118,0.070961,0.0705042,0.0742499
5.47328,-0.00308463,0.00329683,-0.000175485,-0.346755,0.116125,0.930739,-0.163013,0.148027,0.975456,-0.0207431,0.999654,-0.0161449,-0.000152,0.000115,0.000317,1.669,1.184,91.172,0.0502654,0.0689021,0.0733572,0.0727459
5.5314,-0.000531103,0.000223208,-0.00311021,-0.346755,0.116125,0.930739,-0.163013,0.148027,0.975456,-0.0205262,0.999453,-0.0259386,-0.001705,-0.000127,0.001533,1.672,1.186,91.172,0.0505801,0.0759401,0.0739644,0.0786918
5.59893,0.0034551,0.00315603,-0.00349741,-0.346755,0.116125,0.930739,-0.163013,0.148027,0.975456,-0.022833,0.999534,-0.0202733,-0.00031,0.000537,0.00029,1.672,1.186,91.174,0.046971,0.071945,0.0698956,0.0752504
5.67079,0.000375153,0.00200657,0.000607447,-0.347606,0.115718,0.930473,-0.163013,0.148027,0.975456,-0.0207969,0.999584,-0.0199773,0.000818,-0.000336,-0.000159,1.675,1.187,91.174,0.0485346,0.075401,0.0699084,0.0783567
5.73281,-0.0023258,-0.00114334,-0.00133538,-0.346755,0.116125,0.930739,-0.16334,0.148045,0.975399,-0.0175856,0.999621,-0.0211641,0.000342,0.00069,-0.000522,1.675,1.188,91.174,0.053053,0.0755959,0.0738688,0.078402
5.7961,-0.000697941,0.000693019,-0.00192148,-0.346755,0.116125,0.930739,-0.163013,0.148027,0.975456,-0.0206556,0.999648,-0.0166676,0.000965,0.001334,0.000035,1.676,1.188,91.175,0.0513601,0.073621,0.0717642,0.0768635
5.87073,-0.000925827,2.57883E-05,-0.00171671,-0.346755,0.116125,0.930739,-0.163013,0.148027,0.975456,-0.0190034,0.999619,-0.0200251,-0.000212,-0.000435,-0.000782,1.677,1.188,91.173,0.049468,0.0788926,0.0690993,0.0817567
5.93475,0.00307617,0.000792168,0.00410754,-0.346755,0.116125,0.930739,-0.163013,0.148027,0.975456,-0.0204191,0.999516,-0.023482,0.000746,-0.000007,0.000672,1.679,1.188,91.175,0.0471673,0.0807178,0.0660965,0.083106
6.01302,0.00308102,0.0019116,0.00202471,-0.346755,0.116125,0.930739,-0.163013,0.148027,0.975456,-0.0212804,0.999564,-0.0204619,0.000088,-0.000385,-0.000673,1.68,1.188,91.176,0.0452091,0.0796312,0.0635625,0.0823821
6.07964,0.00231827,0.00157933,-0.000614316,-0.346755,0.116125,0.930739,-0.163013,0.148027,0.975456,-0.021158,0.999641,-0.0164563,-0.000322,0.001087,0.000272,1.681,1.188,91.177,0.0468939,0.077602,0.065068,0.0808468
6.14032,0.00248135,0.00164406,-0.00340359,-0.34703,0.116171,0.930631,-0.163013,0.148027,0.975456,-0.0226054,0.99955,-0.0197414,-0.00039,-0.000909,0.00044,1.681,1.191,91.177,0.0450557,0.0782495,0.0628554,0.0812112
6.20341,0.00442852,0.000682984,0.00453458,-0.346755,0.116125,0.930739,-0.163013,0.148027,0.975456,-0.0201903,0.999626,-0.0184568,0.000015,0.000171,0.000709,1.682,1.19,91.177,0.0453683,0.0796189,0.0622023,0.0826493
6.26329,-0.000864698,0.0029579,0.00166725,-0.346755,0.116125,0.930739,-0.16334,0.148045,0.975399,-0.0207342,0.999532,-0.0224706,0.000362,0.002781,-0.000059,1.682,1.191,91.175,0.0480793,0.0838509,0.0640335,0.0863373
6.33524,0.00147213,0.00424651,-6.21634E-05,-0.346755,0.116125,0.930739,-0.163013,0.148027,0.975456,-0.0215364,0.999553,-0.0207198,0.001496,-0.001113,-0.000094,1.68,1.191,91.177,0.0428623,0.0780416,0.0582679,0.0807133
6.40189,0.00307597,0.00241392,0.00288207,-0.346755,0.116125,0.930739,-0.163013,0.148027,0.975456,-0.0216564,0.999565,-0.0200219,-0.000882,0.000411,-0.000155,1.681,1.191,91.175,0.0433837,0.0819199,0.0585953,0.0847107
6.46221,-0.00139574,0.00167785,0.000848256,-0.346755,0.116125,0.930739,-0.163013,0.148027,0.975456,-0.0245687,0.999467,-0.0215104,0.000699,0.0006,-0.001418,1.684,1.192,91.175,0.0469335,0.0862365,0.0611887,0.0889117
6.53417,-0.00197942,-0.0009473,0.00145384,-0.346755,0.116125,0.930739,-0.16334,0.148045,0.975399,-0.0213465,0.999609,-0.0180781,0.000589,-0.000096,-0.000851,1.683,1.192,91.175,0.0485246,0.0834316,0.0622822,0.0865331
6.60337,-0.000877026,0.00164863,0.000884075,-0.34703,0.116171,0.930631,-0.163013,0.148027,0.975456,-0.0226643,0.999578,-0.0181723,0.000185,0.001741,-0.000726,1.684,1.192,91.174,0.0468046,0.0858812,0.060216,0.0890687
