test for writing sensor data
Time, omega_x, omega_y, omega_z,cam1_x, cam1_y, cam1_z, cam2_x, cam2_y, cam2_z,g_x, g_y, g_z,true_omega_x, true_omega_y, true_omega_z,true_attitude_x, true_attitude_y, true_attitude_z,bias_err_proposed, attitude_err_proposed,bias_err_mahony, attitude_err_mahony
4.87496,0.000423,0.100423,-0.199577,-0.347466,0.114871,0.93063,-0.163357,0.147996,0.975403,-0.0294525,0.99934,-0.0212713,0.000423,-0.001255,-0.001636,1.688,1.225,91.331,0.0189313,0.0107095,0.0132037,0.0362141
4.93265,-0.000859,0.099141,-0.200859,-0.34765,0.115151,0.930526,-0.163013,0.148027,0.975456,-0.0181146,0.999476,-0.0268137,-0.000859,0.000126,0.002563,1.693,1.224,91.331,0.0237593,0.00726863,0.00453219,0.0347522
4.99167,-0.001528,0.098472,-0.201528,-0.347466,0.114871,0.93063,-0.163357,0.147996,0.975403,-0.025157,0.999532,-0.017385,-0.001528,-0.000713,-0.005385,1.693,1.225,91.332,0.0163619,0.00841262,0.00389831,0.0341093
5.05002,0.000894,0.100894,-0.199106,-0.347466,0.114871,0.93063,-0.163013,0.148027,0.975456,-0.0327314,0.999174,-0.0240642,0.000894,-0.000842,0.001935,1.692,1.226,91.333,0.020788,0.0106917,0.0116614,0.0327005
5.10795,-0.002532,0.097468,-0.202532,-0.347466,0.114871,0.93063,-0.163013,0.148027,0.975456,-0.0196191,0.99955,-0.0226845,-0.002532,0.000699,-0.002931,1.691,1.227,91.332,0.0196956,0.0118789,0.0127324,0.0308725
5.17162,0.000736,0.100736,-0.199264,-0.347466,0.114871,0.93063,-0.163357,0.147996,0.975403,-0.019267,0.999426,-0.0278757,0.000736,-0.000744,0.001951,1.688,1.228,91.332,0.0187398,0.0145917,0.0167545,0.0302016
5.23017,-0.001306,0.098694,-0.201306,-0.347466,0.114871,0.93063,-0.16304,0.148339,0.975404,-0.0271316,0.999498,-0.0163602,-0.001306,-0.000548,-0.002947,1.692,1.229,91.332,0.0161693,0.0141943,0.0177111,0.0278242
5.28779,0.000318,0.100318,-0.199682,-0.347466,0.114871,0.93063,-0.162697,0.148369,0.975457,-0.0248341,0.999393,-0.0244253,0.000318,0.000616,0.001088,1.691,1.229,91.333,0.0178752,0.0148825,0.0230207,0.0264498
5.34612,-0.002906,0.097094,-0.202906,-0.347466,0.114871,0.93063,-0.163013,0.148027,0.975456,-0.0155848,0.999475,-0.0284012,-0.002906,0.002523,-0.001269,1.688,1.228,91.333,0.0193751,0.0150232,0.0252311,0.0249425
5.40456,0.000163,0.100163,-0.199837,-0.34765,0.115151,0.930526,-0.163357,0.147996,0.975403,-0.0273972,0.999437,-0.0193512,0.000163,-0.00163,-0.000691,1.686,1.23,91.334,0.014423,0.0201616,0.0230181,0.0269641
5.46834,-0.001384,0.098616,-0.201384,-0.34765,0.115151,0.930526,-0.163357,0.147996,0.975403,-0.0213229,0.999523,-0.0223431,-0.001384,0.000327,-0.001798,1.684,1.229,91.335,0.014887,0.0222472,0.0240369,0.0275326
5.53255,-0.001906,0.098094,-0.201906,-0.347466,0.114871,0.93063,-0.163357,0.147996,0.975403,-0.0226928,0.999405,-0.0259639,-0.001906,0.000382,-0.001932,1.684,1.23,91.334,0.0148988,0.02187,0.0246079,0.0256915
5.59484,0.000543,0.100543,-0.199457,-0.34765,0.115151,0.930526,-0.163357,0.147996,0.975403,-0.0193773,0.999665,-0.0171336,0.000543,-0.000291,0.000321,1.688,1.229,91.335,0.0127688,0.0184372,0.0209202,0.0219663
5.62944,0.000273,0.100273,-0.199727,-0.347466,0.114871,0.93063,-0.163013,0.148027,0.975456,-0.0199266,0.999496,-0.0247294,0.000273,0.000508,-0.002007,1.686,1.23,91.335,0.0107494,0.0211694,0.0182347,0.0240028
5.68698,-0.000994,0.099006,-0.200994,-0.347466,0.114871,0.93063,-0.16304,0.148339,0.975404,-0.0269491,0.999363,-0.0233763,-0.000994,3.2e-05,-0.001052,1.686,1.23,91.335,0.0129887,0.021111,0.0204692,0.0232513
5.74458,-0.000948,0.099052,-0.200948,-0.34765,0.115151,0.930526,-0.163352,0.147681,0.975452,-0.0194851,0.999554,-0.0226476,-0.000948,0.00102,0.001324,1.685,1.229,91.336,0.0146491,0.0222071,0.0202286,0.0241592
5.80338,0.000497,0.100497,-0.199503,-0.347466,0.114871,0.93063,-0.163013,0.148027,0.975456,-0.0278392,0.999458,-0.0175397,0.000497,-0.00153,-0.003252,1.684,1.23,91.337,0.00819936,0.0258249,0.0126929,0.027301
5.86541,-0.000514,0.099486,-0.200514,-0.347466,0.114871,0.93063,-0.163013,0.148027,0.975456,-0.0117995,0.999466,-0.0304734,-0.000514,0.0034,-0.00186,1.684,1.23,91.336,0.0112109,0.0237051,0.012663,0.0251836
5.92418,0.001618,0.101618,-0.198382,-0.347466,0.114871,0.93063,-0.163357,0.147996,0.975403,-0.0325857,0.999261,-0.0203661,0.001618,-0.002354,-0.004052,1.686,1.231,91.337,0.00623368,0.0240377,0.00651313,0.0250757
5.98213,0.000787,0.100787,-0.199213,-0.347466,0.114871,0.93063,-0.163357,0.147996,0.975403,-0.0177375,0.999347,-0.0314763,0.000787,-2.3e-05,0.003693,1.687,1.231,91.338,0.0132515,0.0234162,0.0118888,0.0244695
6.04387,0.002672,0.102672,-0.197328,-0.347466,0.114871,0.93063,-0.163352,0.147681,0.975452,-0.0331883,0.999304,-0.0170509,0.002672,-0.002826,-0.001521,1.688,1.232,91.338,0.00787477,0.024299,0.00617022,0.0249294
6.1021,0.000281,0.100281,-0.199719,-0.347466,0.114871,0.93063,-0.163357,0.147996,0.975403,-0.0161939,0.999203,-0.0364875,0.000281,0.001145,0.004882,1.686,1.231,91.337,0.0148689,0.0230717,0.011043,0.0239976
6.16727,0.003239,0.103239,-0.196761,-0.34765,0.115151,0.930526,-0.163013,0.148027,0.975456,-0.0286682,0.999101,-0.0312187,0.003239,-0.001325,0.005439,1.686,1.23,91.337,0.0130073,0.0214497,0.00982699,0.0224587
6.22506,-0.002728,0.097272,-0.202728,-0.347466,0.114871,0.93063,-0.163357,0.147996,0.975403,-0.0110827,0.999389,-0.0331454,-0.002728,0.002507,-0.002139,1.687,1.231,91.336,0.0123856,0.0205806,0.00875946,0.0210255
