test for writing sensor data,,,,,,,,,,,,,,,,,,,,,,
Time, omega_x, omega_y, omega_z,cam1_x, cam1_y, cam1_z, cam2_x, cam2_y, cam2_z,g_x, g_y, g_z,true_omega_x, true_omega_y, true_omega_z,true_attitude_x, true_attitude_y, true_attitude_z,bias_err_proposed, attitude_err_proposed,bias_err_mahony, attitude_err_mahony
3.89235,0.0241362,0.281464,0.0209121,-0.0319639,0.256701,0.965962,0.148261,0.271649,0.950908,-0.0603388,0.997786,0.0279744,-0.022957,0.3111,0.009632,-112.868,3.191,88.435,0.236281,23.0866,1.21333,31.9513
3.95075,0.0264011,0.271471,0.0245094,-0.0462342,0.257842,0.96508,0.134838,0.272895,0.952548,-0.0476581,0.998463,0.0282874,-0.022293,0.31067,-0.001415,-111.834,3.205,88.418,0.207935,21.9221,1.25048,29.6442
3.97723,0.0264011,0.271871,0.024909,-0.0613398,0.258022,0.96419,0.121344,0.274396,0.95393,-0.0581512,0.997903,0.028409,-0.025947,0.298903,-0.015071,-111.358,3.234,88.408,0.194373,21.1598,1.24764,28.6755
4.0324,0.02347,0.261213,0.0149167,-0.0871114,0.259372,0.961841,0.0945563,0.27691,0.956232,-0.0461173,0.998526,0.0286316,-0.017258,0.236656,-0.010951,-110.486,3.307,88.387,0.189842,19.1769,1.23136,26.6935
4.0602,0.0238697,0.260546,0.0155829,-0.100614,0.259802,0.960406,0.0815867,0.277627,0.957218,-0.0494237,0.998297,0.0310049,-0.017701,0.173957,-0.014927,-110.176,3.331,88.377,0.21508,18.1285,1.18451,25.6015
4.11458,0.0260014,0.24669,0.0115859,-0.125941,0.259879,0.957393,0.0568341,0.278873,0.958645,-0.0700233,0.99694,0.0347568,-0.01784,0.180015,-0.060521,-109.695,3.483,88.339,0.192164,15.6549,1.20603,22.9182
4.13962,0.0258682,0.246824,0.0117192,-0.136274,0.259463,0.95609,0.0464072,0.28002,0.958872,-0.0469427,0.998424,0.0307521,-0.009666,0.165456,-0.025616,-109.44,3.548,88.334,0.197068,14.6848,1.21539,21.7343
4.1946,0.0202725,0.203523,0.00865484,-0.143811,0.259172,0.955064,0.0386507,0.279829,0.959271,-0.0584138,0.997835,0.0302281,-0.020535,0.072594,-0.066132,-109.154,3.657,88.307,0.230562,12.8738,1.16975,19.0486
4.22247,0.0194616,0.195255,0.00856445,-0.151021,0.259147,0.953958,0.0312552,0.27994,0.959509,-0.0562189,0.997962,0.0302011,-0.011899,0.114089,-0.089054,-108.992,3.809,88.29,0.191169,12.0069,1.21202,17.6905
4.28246,0.0185552,0.187572,0.00873348,-0.158211,0.257892,0.953132,0.0245106,0.280025,0.95968,-0.072838,0.996784,0.0333969,-0.009111,0.005475,-0.068762,-108.812,4.078,88.274,0.275765,10.197,1.14446,14.9212
